I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
-12.87436,-1.89028,48.12089,7.28859,0.00000,-0.00084,126.00172,-28.79889,421.82999,7.54334,45.74952,-2.40031
-13.40184,-1.89070,48.06408,7.60205,0.00000,-0.00084,125.56798,-29.91877,421.92883,7.84646,45.65131,-2.49391
-13.92933,-1.89070,48.03806,7.91578,0.00000,-0.00084,125.21364,-31.05525,421.97372,8.15672,45.58212,-2.58234
-14.43825,-1.89070,47.99461,8.22333,0.00000,-0.00084,124.81009,-32.13460,422.04861,8.45438,45.49511,-2.66566
-14.93227,-1.89028,47.98195,8.51006,0.00000,-0.00084,124.49496,-33.20061,422.06970,8.73895,45.44028,-2.75800
-15.39591,-1.89070,47.91825,8.77120,0.00000,-0.00084,124.04076,-34.15697,422.18002,8.98097,45.33742,-2.86814
-15.80048,-1.89070,47.90742,9.00450,0.00000,-0.00084,123.76607,-35.02338,422.19861,9.21049,45.28998,-2.94754
-16.16695,-1.89070,47.87663,9.21333,0.00000,-0.00084,123.45317,-35.78925,422.25146,9.40859,45.22620,-3.02824
-16.47675,-1.89070,47.86762,9.37547,0.00000,-0.00084,123.23260,-36.44876,422.26697,9.56675,45.19069,-3.11312
-16.73775,-1.89028,47.83514,9.51525,0.00000,-0.00084,122.97664,-36.98308,422.32196,9.69477,45.13613,-3.18617
-16.94447,-1.89028,47.82347,9.64378,0.00000,-0.00084,122.80980,-37.41659,422.34198,9.81807,45.10301,-3.21613
-17.09733,-1.89028,47.81109,9.76233,0.00000,-0.00084,122.67497,-37.73347,422.36319,9.93103,45.07067,-3.20654
-17.23177,-1.89028,47.79619,9.81295,0.00000,-0.00084,122.54449,-38.00830,422.38873,9.97592,45.04744,-3.27399
-17.36747,-1.89070,47.77734,9.90520,0.00000,-0.00084,122.39937,-38.28131,422.42166,10.06026,45.01271,-3.28582
-17.47884,-1.89070,47.77608,9.95484,0.00000,-0.00084,122.32118,-38.51805,422.42383,10.10871,45.00278,-3.32837
-17.58459,-1.89070,47.77228,10.04231,0.00000,-0.00084,122.23930,-38.74039,422.43033,10.19347,44.98369,-3.31331
-17.67108,-1.89028,47.75977,10.08731,0.00000,-0.00084,122.14803,-38.91446,422.45105,10.23349,44.96399,-3.34017
-17.78653,-1.89070,47.73952,10.17970,0.00000,-0.00084,122.01075,-39.14171,422.48639,10.31697,44.92747,-3.33232
-17.85769,-1.89070,47.73952,10.20023,0.00000,-0.00084,121.96204,-39.29321,422.48639,10.33711,44.92380,-3.37494
-17.86163,-1.89070,47.73952,10.20769,0.00000,-0.00084,121.95934,-39.30159,422.48639,10.34442,44.92246,-3.36853
-17.85895,-1.89070,47.73952,10.20726,0.00000,-0.00084,121.96118,-39.29591,422.48639,10.34401,44.92254,-3.36644
-17.85811,-1.89070,47.73952,10.20726,0.00000,-0.00084,121.96175,-39.29411,422.48639,10.34401,44.92254,-3.36560
-17.85853,-1.89070,47.73994,10.20726,0.00000,-0.00084,121.96265,-39.29538,422.48563,10.34416,44.92295,-3.36591
-17.85895,-1.89070,47.73952,10.20726,0.00000,-0.00084,121.96118,-39.29591,422.48639,10.34401,44.92254,-3.36644
-17.85853,-1.89070,47.73994,10.20726,0.00000,-0.00084,121.96265,-39.29538,422.48563,10.34416,44.92295,-3.36591
-17.85853,-1.89070,47.74036,10.20726,0.00000,-0.00084,121.96382,-39.29576,422.48495,10.34431,44.92336,-3.36581
-17.85895,-1.89028,47.73994,10.20726,0.00000,-0.00084,121.96457,-39.29700,422.48499,10.34431,44.92336,-3.36623
-17.85853,-1.89070,47.73994,10.20684,0.00000,-0.00084,121.96265,-39.29538,422.48563,10.34375,44.92303,-3.36650
-17.85853,-1.89070,47.74036,10.20684,0.00000,-0.00084,121.96382,-39.29576,422.48495,10.34390,44.92343,-3.36639
-17.85811,-1.89070,47.74036,10.20684,0.00000,-0.00084,121.96411,-39.29487,422.48495,10.34390,44.92343,-3.36597
-17.85811,-1.89070,47.74036,10.20684,0.00000,-0.00084,121.96411,-39.29487,422.48495,10.34390,44.92343,-3.36597
-17.85727,-1.89070,47.74036,10.20684,0.00000,-0.00084,121.96470,-39.29307,422.48495,10.34390,44.92343,-3.36512
-17.85600,-1.89070,47.74036,10.20684,0.00000,-0.00084,121.96557,-39.29037,422.48495,10.34390,44.92343,-3.36386
-17.85375,-1.89070,47.74036,10.20684,0.00000,-0.00084,121.96710,-39.28558,422.48495,10.34390,44.92343,-3.36161
-17.85417,-1.89070,47.74092,10.20684,0.00000,-0.00084,121.96838,-39.28699,422.48398,10.34409,44.92398,-3.36189
-17.85417,-1.89070,47.74092,10.20684,0.00000,-0.00084,121.96838,-39.28699,422.48398,10.34409,44.92398,-3.36189
-17.85501,-1.89070,47.73994,10.20769,0.00000,-0.00084,121.96506,-39.28790,422.48563,10.34457,44.92287,-3.36181
-17.94094,-1.89070,47.73769,10.25691,0.00000,-0.00084,121.89973,-39.46873,422.48950,10.39205,44.91183,-3.37993
-18.05020,-1.89070,47.72883,10.34128,0.00000,-0.00084,121.79962,-39.69310,422.50461,10.47159,44.88799,-3.37427
-18.16903,-1.89070,47.70436,10.39838,0.00000,-0.00084,121.64905,-39.92331,422.54645,10.51871,44.85392,-3.42007
-18.34538,-1.89070,47.69733,10.52016,0.00000,-0.00084,121.50606,-40.29105,422.55847,10.63521,44.82477,-3.42938
-18.60117,-1.89070,47.65444,10.70213,0.00000,-0.00084,121.20599,-40.79307,422.63162,10.79700,44.74951,-3.44430
-18.88875,-1.89070,47.62927,10.89042,0.00000,-0.00084,120.93002,-41.37706,422.67450,10.97078,44.68969,-3.47821
-19.17141,-1.89070,47.58173,11.10263,0.00000,-0.00084,120.59292,-41.92742,422.75546,11.15857,44.60316,-3.48074
-19.48289,-1.89070,47.56303,11.28909,0.00000,-0.00084,120.31155,-42.56411,422.78729,11.33161,44.54881,-3.54049
-19.79030,-1.89070,47.52886,11.49975,0.00000,-0.00084,119.98727,-43.17511,422.84537,11.52133,44.47425,-3.56766
-20.09770,-1.89070,47.48259,11.70661,0.00000,-0.00084,119.62648,-43.77163,422.92395,11.70172,44.38821,-3.60409
-20.44448,-1.89070,47.44252,11.93934,0.00000,-0.00084,119.24928,-44.45380,422.99185,11.90834,44.30220,-3.64353
-20.80181,-1.89070,47.40919,12.18319,0.00000,-0.00084,118.87829,-45.16191,423.04831,12.12718,44.21955,-3.67731
-21.16617,-1.89070,47.34084,12.42675,0.00000,-0.00084,118.40161,-45.84453,423.16385,12.33005,44.10270,-3.72958
-21.53545,-1.89070,47.30021,12.70673,0.00000,-0.00084,117.99265,-46.56288,423.23248,12.57744,44.00358,-3.73035
-21.91064,-1.89070,47.25450,12.94819,0.00000,-0.00084,117.56062,-47.28440,423.30951,12.78498,43.90711,-3.79190
-22.28400,-1.89070,47.22173,13.20553,0.00000,-0.00084,117.16087,-48.01294,423.36475,13.01181,43.81854,-3.82723
-22.64794,-1.89070,47.15311,13.46625,0.00000,-0.00084,116.66731,-48.67846,423.48010,13.22460,43.69435,-3.86060
-23.03691,-1.89070,47.11739,13.74117,0.00000,-0.00084,116.23743,-49.42822,423.54007,13.46370,43.59711,-3.89098
-23.41842,-1.89070,47.05130,14.02270,0.00000,-0.00084,115.72717,-50.12379,423.65082,13.69352,43.46864,-3.91580
-23.80078,-1.89070,46.99870,14.31042,0.00000,-0.00084,115.24835,-50.83244,423.73880,13.93344,43.35043,-3.93031
-24.20845,-1.89070,46.93022,14.59941,0.00000,-0.00084,114.69965,-51.56838,423.85318,14.16520,43.21593,-3.97500
-24.61641,-1.89070,46.88044,14.90456,0.00000,-0.00084,114.19609,-52.32259,423.93613,14.41864,43.09395,-3.99389
-25.02928,-1.89070,46.82714,15.20817,0.00000,-0.00084,113.67358,-53.07759,424.02484,14.66708,42.96790,-4.02241
-25.46353,-1.89070,46.76287,15.52641,0.00000,-0.00084,113.09679,-53.85603,424.13159,14.92124,42.82673,-4.05825
-25.89637,-1.89070,46.70860,15.84309,0.00000,-0.00084,112.54243,-54.63885,424.22165,15.17682,42.69403,-4.09304
-26.33864,-1.89070,46.64531,16.16569,0.00000,-0.00084,111.94970,-55.42294,424.32632,15.43095,42.55021,-4.13426
-26.81691,-1.89070,46.61142,16.49334,0.00000,-0.00084,111.39374,-56.31027,424.38232,15.70256,42.43095,-4.19631
-27.30614,-1.89070,46.56052,16.83605,0.00000,-0.00084,110.77502,-57.19027,424.46640,15.97646,42.29049,-4.25739
-27.81309,-1.89070,46.54055,17.17720,0.00000,-0.00084,110.21239,-58.14058,424.49930,16.26334,42.17741,-4.32884
-28.33945,-1.89070,46.51608,17.49516,0.00000,-0.00084,109.60994,-59.11624,424.53955,16.52591,42.06528,-4.45285
-28.87369,-1.89070,46.50905,17.79877,0.00000,-0.00084,109.03572,-60.12561,424.55115,16.78412,41.97184,-4.59815
-29.40230,-1.89070,46.49751,18.08451,0.00000,-0.00084,108.44661,-61.11224,424.57019,17.02322,41.87825,-4.76358
-29.92163,-1.89070,46.49808,18.35508,0.00000,-0.00084,107.88969,-62.09350,424.56921,17.25503,41.79904,-4.93566
-30.46570,-1.89070,46.49850,18.62241,0.00000,-0.00084,107.29629,-63.11584,424.56851,17.48307,41.71961,-5.13755
-30.98981,-1.89070,46.50455,18.87525,0.00000,-0.00084,106.72978,-64.10388,424.55856,17.70117,41.64865,-5.33662
-31.50942,-1.89070,46.52213,19.10911,0.00000,-0.00084,106.18843,-65.09634,424.52963,17.90924,41.59297,-5.55158
-32.03199,-1.89070,46.54013,19.33552,0.00000,-0.00084,105.63548,-66.09038,424.49997,18.11076,41.53913,-5.77933
-32.54963,-1.89070,46.55869,19.54336,0.00000,-0.00084,105.08038,-67.07159,424.46939,18.29655,41.49082,-6.02600
-33.06164,-1.89070,46.57401,19.76105,0.00000,-0.00084,104.51482,-68.03266,424.44409,18.48824,41.43583,-6.25629
-33.56620,-1.89070,46.60144,19.95061,0.00000,-0.00084,103.97928,-68.99525,424.39886,18.66333,41.39990,-6.51027
-34.06205,-1.89070,46.62661,20.13412,0.00000,-0.00084,103.43996,-69.93420,424.35724,18.83175,41.36331,-6.76438
-34.54045,-1.89070,46.64573,20.30625,0.00000,-0.00084,102.89904,-70.82755,424.32562,18.98676,41.32451,-7.01814
-35.00269,-1.89070,46.68244,20.45700,0.00000,-0.00084,102.41319,-71.71762,424.26492,19.13467,41.30780,-7.27571
-35.45860,-1.89070,46.70634,20.60086,0.00000,-0.00084,101.89682,-72.57122,424.22534,19.26885,41.28163,-7.54100
-35.89946,-1.89070,46.74094,20.74289,0.00000,-0.00084,101.41818,-73.41302,424.16803,19.40809,41.26513,-7.78928
-36.33159,-1.89070,46.77891,20.83205,0.00000,-0.00084,100.95197,-74.24230,424.10498,19.50572,41.26892,-8.09384
-36.74826,-1.89070,46.81603,20.90559,0.00000,-0.00084,100.49719,-75.04004,424.04330,19.58995,41.27699,-8.40285
-37.15453,-1.89070,46.85273,21.01444,0.00000,-0.00084,100.04890,-75.81616,423.98230,19.70317,41.27267,-8.65739
-37.53802,-1.89070,46.88930,21.07462,0.00000,-0.00084,99.62479,-76.54984,423.92139,19.77615,41.28447,-8.95016
-37.88185,-1.89070,46.92122,21.14550,0.00000,-0.00084,99.23794,-77.20412,423.86816,19.85507,41.28846,-9.19182
-38.17814,-1.89070,46.95680,21.17742,0.00000,-0.00084,98.91980,-77.78107,423.80881,19.90419,41.30881,-9.43314
-38.40806,-1.89070,46.96580,21.24506,0.00000,-0.00084,98.62766,-78.19389,423.79376,19.96583,41.29362,-9.57461
-38.55502,-1.89070,46.98352,21.27136,0.00000,-0.00084,98.46762,-78.47914,423.76419,19.99891,41.30016,-9.68116
-38.67300,-1.89070,46.98759,21.27178,0.00000,-0.00084,98.31519,-78.68924,423.75739,20.00188,41.30357,-9.79689
-38.67089,-1.89070,46.98802,21.27220,0.00000,-0.00084,98.31909,-78.68642,423.75665,20.00251,41.30381,-9.79406
-38.67005,-1.89070,46.98759,21.27361,0.00000,-0.00084,98.31924,-78.68417,423.75739,20.00340,41.30295,-9.79164
-38.66920,-1.89070,46.98661,21.27530,0.00000,-0.00084,98.31813,-78.68092,423.75903,20.00415,41.30151,-9.78911
-38.65781,-1.89070,46.98492,21.27530,0.00000,-0.00084,98.32990,-78.65827,423.76187,20.00307,41.30005,-9.77844
-38.61140,-1.89070,46.98225,21.27488,0.00000,-0.00084,98.38741,-78.57368,423.76633,20.00100,41.29784,-9.73369
-38.52084,-1.89070,46.97733,21.27361,0.00000,-0.00084,98.50015,-78.40904,423.77454,19.99680,41.29396,-9.64679
-38.43000,-1.89070,46.96847,21.26433,0.00000,-0.00084,98.60388,-78.23653,423.78934,19.98344,41.28938,-9.57132
-38.28572,-1.89070,46.94372,21.19837,0.00000,-0.00084,98.74333,-77.94279,423.83063,19.91313,41.29020,-9.52002
-38.13595,-1.89070,46.92206,21.16477,0.00000,-0.00084,98.89648,-77.64498,423.86679,19.87151,41.28264,-9.42146
-37.94962,-1.89070,46.90884,21.15591,0.00000,-0.00084,99.11775,-77.29901,423.88879,19.85575,41.27407,-9.25179
-37.75388,-1.89070,46.87256,21.11217,0.00000,-0.00084,99.29665,-76.89440,423.94925,19.79650,41.25707,-9.12604
-37.53211,-1.89070,46.84837,21.01936,0.00000,-0.00084,99.53693,-76.46600,423.98950,19.70447,41.26718,-9.03064
-37.30908,-1.89070,46.82391,21.01880,0.00000,-0.00084,99.77640,-76.03421,424.03021,19.68848,41.24587,-8.81855
-37.07114,-1.89070,46.79142,20.98505,0.00000,-0.00084,100.01477,-75.56139,424.08420,19.64004,41.22867,-8.63644
-36.81562,-1.89070,46.75922,20.92219,0.00000,-0.00084,100.27460,-75.05763,424.13770,19.56779,41.22142,-8.47308
-36.55013,-1.89070,46.71759,20.87353,0.00000,-0.00084,100.52255,-74.51893,424.20670,19.50140,41.20104,-8.28581
-36.26466,-1.89070,46.68553,20.84850,0.00000,-0.00084,100.81619,-73.96113,424.25983,19.46058,41.18114,-8.04499
-35.97145,-1.89112,46.63280,20.78873,0.00000,-0.00084,101.06535,-73.35134,424.34769,19.37796,41.15416,-7.84859
-35.67023,-1.89070,46.58653,20.72770,0.00000,-0.00084,101.34027,-72.74054,424.42343,19.29899,41.13392,-7.64270
-35.35847,-1.89070,46.54505,20.70422,0.00000,-0.00084,101.63446,-72.11699,424.49188,19.25378,41.10505,-7.37737
-35.04389,-1.89070,46.49147,20.65655,0.00000,-0.00084,101.89902,-71.46683,424.58008,19.18122,41.07341,-7.14441
-34.72622,-1.89070,46.43283,20.58553,0.00000,-0.00084,102.15094,-70.80182,424.67651,19.08646,41.04483,-6.93958
-34.39589,-1.89070,46.37461,20.57484,0.00000,-0.00084,102.41505,-70.11424,424.77203,19.04171,40.99680,-6.64623
-34.06078,-1.89070,46.32483,20.53814,0.00000,-0.00084,102.70110,-69.43138,424.85358,18.98090,40.96469,-6.37720
-33.73453,-1.89112,46.25480,20.47162,0.00000,-0.00084,102.92009,-68.72878,424.96875,18.88306,40.92386,-6.16259
-33.41095,-1.89070,46.18758,20.45025,0.00000,-0.00084,103.14191,-68.03784,425.07776,18.82468,40.87154,-5.89253
-33.09244,-1.89070,46.12303,20.44884,0.00000,-0.00084,103.35794,-67.35872,425.18286,18.78412,40.81475,-5.60154
-32.76999,-1.89070,46.04794,20.43534,0.00000,-0.00084,103.54768,-66.65515,425.30478,18.72736,40.75245,-5.32585
-32.45906,-1.89112,45.98255,20.40947,0.00000,-0.00084,103.74176,-65.98660,425.41147,18.66626,40.70232,-5.07336
-32.15967,-1.89070,45.90492,20.39920,0.00000,-0.00084,103.89149,-65.32186,425.53635,18.61112,40.63704,-4.81729
-31.85311,-1.89070,45.83911,20.39470,0.00000,-0.00084,104.07300,-64.66160,425.64255,18.56767,40.58001,-4.54225
-31.55625,-1.89112,45.75586,20.39203,0.00000,-0.00084,104.19319,-63.99043,425.77713,18.51501,40.50650,-4.28154
-31.27303,-1.89070,45.68358,20.39063,0.00000,-0.00084,104.32591,-63.36389,425.89255,18.47061,40.44307,-4.02815
-30.98897,-1.89070,45.60849,20.39105,0.00000,-0.00084,104.44662,-62.73048,426.01282,18.42582,40.37616,-3.77282
-30.70490,-1.89070,45.53648,20.39330,0.00000,-0.00084,104.57141,-62.10205,426.12787,18.38445,40.31142,-3.51391
-30.42900,-1.89070,45.44958,20.39738,0.00000,-0.00084,104.64524,-61.46619,426.26636,18.33570,40.23282,-3.26657
-30.15956,-1.89070,45.36801,20.41861,0.00000,-0.00084,104.72214,-60.85081,426.39600,18.30399,40.15357,-3.00219
-29.89392,-1.89112,45.27548,20.45475,0.00000,-0.00084,104.76095,-60.22540,426.54324,18.27742,40.05953,-2.72743
-29.63363,-1.89070,45.17451,20.51128,0.00000,-0.00084,104.77248,-59.60039,426.70212,18.26250,39.95236,-2.43560
-29.36700,-1.89070,45.09492,20.55220,0.00000,-0.00084,104.84064,-58.99512,426.82748,18.24756,39.86876,-2.14875
-29.11767,-1.89070,45.00042,20.56598,0.00000,-0.00084,104.84855,-58.40030,426.97589,18.20221,39.78040,-1.91842
-28.86525,-1.89070,44.90944,20.60480,0.00000,-0.00084,104.86548,-57.80587,427.11832,18.17878,39.68737,-1.65261
-28.60805,-1.89070,44.80439,20.70239,0.00000,-0.00084,104.84660,-57.18330,427.28223,18.19310,39.56353,-1.31487
-28.37573,-1.89070,44.71903,20.72503,0.00000,-0.00084,104.85161,-56.63565,427.41495,18.16011,39.48061,-1.08695
-28.14159,-1.89070,44.60189,20.80969,0.00000,-0.00084,104.77101,-56.04027,427.59656,18.15663,39.35015,-0.79288
-27.90872,-1.89112,44.51189,20.86580,0.00000,-0.00084,104.75610,-55.48589,427.73615,18.14656,39.25237,-0.52512
-27.68920,-1.89112,44.39686,20.95931,0.00000,-0.00084,104.66056,-54.92284,427.91321,18.15067,39.12115,-0.23413
-27.45942,-1.89070,44.29744,21.03188,0.00000,-0.00084,104.61551,-54.36523,428.06509,18.14779,39.01070,0.04737
-27.23540,-1.89070,44.17735,21.14761,0.00000,-0.00084,104.50444,-53.78963,428.24857,18.16523,38.86817,0.36788
-27.01687,-1.89070,44.07849,21.21159,0.00000,-0.00084,104.44229,-53.25474,428.39902,18.15531,38.76063,0.62757
-26.81522,-1.89070,43.95952,21.32142,0.00000,-0.00084,104.30744,-52.72424,428.57938,18.16806,38.62106,0.91865
-26.60442,-1.89070,43.83520,21.46570,0.00000,-0.00084,104.16365,-52.17130,428.76709,18.20314,38.46606,1.25852
-26.41416,-1.89070,43.70147,21.61434,0.00000,-0.00084,103.97269,-51.64449,428.96808,18.23507,38.30143,1.57928
-26.22009,-1.89070,43.57673,21.75863,0.00000,-0.00084,103.80690,-51.12453,429.15469,18.26830,38.14616,1.90155
-26.02884,-1.89070,43.45439,21.90783,0.00000,-0.00084,103.64249,-50.61440,429.33694,18.30585,37.99151,2.22748
-25.84659,-1.89070,43.32839,22.06195,0.00000,-0.00084,103.45758,-50.11715,429.52380,18.34402,37.83213,2.54861
-25.68839,-1.89070,43.19508,22.23801,0.00000,-0.00084,103.22929,-49.65512,429.72058,18.39300,37.65948,2.86893
-25.51261,-1.89070,43.05389,22.43152,0.00000,-0.00084,102.99216,-49.15253,429.92795,18.44881,37.47442,3.22426
-25.33781,-1.89070,42.91467,22.64499,0.00000,-0.00084,102.75710,-48.65602,430.13138,18.51899,37.28480,3.60253
-25.17975,-1.89070,42.76561,22.85747,0.00000,-0.00084,102.47813,-48.17829,430.34805,18.58098,37.08687,3.95855
-25.02577,-1.89070,42.61612,23.09513,0.00000,-0.00084,102.19229,-47.70898,430.56415,18.65916,36.88057,4.33947
-24.88120,-1.89070,42.46158,23.35444,0.00000,-0.00084,101.88226,-47.25152,430.78629,18.74774,36.66289,4.73381
-24.75042,-1.89070,42.29860,23.62809,0.00000,-0.00084,101.53523,-46.80926,431.01917,18.83912,36.43322,5.12713
-24.60023,-1.89070,42.13238,23.91567,0.00000,-0.00084,101.19275,-46.33014,431.25522,18.93590,36.19620,5.55388
-24.46762,-1.89070,41.97361,24.21970,0.00000,-0.00084,100.85471,-45.89331,431.47931,19.04626,35.96019,5.98383
-24.33501,-1.89070,41.80177,24.54202,0.00000,-0.00084,100.47783,-45.44139,431.72034,19.15826,35.70681,6.42892
-24.22266,-1.89070,41.62050,24.89091,0.00000,-0.00084,100.05630,-45.01463,431.97284,19.27932,35.43648,6.87967
-24.11564,-1.89070,41.44753,25.26848,0.00000,-0.00084,99.65199,-44.60912,432.21216,19.42148,35.16355,7.35959
-23.99499,-1.89070,41.26964,25.67770,0.00000,-0.00084,99.24249,-44.17517,432.45654,19.57771,34.87557,7.88581
-23.90091,-1.89070,41.07474,26.10717,0.00000,-0.00084,98.76233,-43.76729,432.72238,19.73201,34.56599,8.40020
-23.82047,-1.89070,40.86703,26.56238,0.00000,-0.00084,98.23355,-43.36806,433.00339,19.88992,34.23657,8.92322
-23.76816,-1.89070,40.67930,27.06511,0.00000,-0.00084,97.73876,-43.04304,433.25537,20.08605,33.90728,9.47675
-23.76731,-1.89070,40.48622,27.61692,0.00000,-0.00084,97.18896,-42.79921,433.51257,20.30363,33.55581,10.02912
-23.85380,-1.89070,40.28484,28.22203,0.00000,-0.00084,96.54979,-42.69184,433.77859,20.54191,33.17791,10.54729
-23.98992,-1.89112,40.08853,28.86455,0.00000,-0.00084,95.88562,-42.67081,434.03632,20.79847,32.78940,11.05510
-24.12956,-1.89070,39.90234,29.55811,0.00000,-0.00084,95.25194,-42.66722,434.27789,21.08485,32.39007,11.61547
-24.26822,-1.89070,39.71728,30.28205,0.00000,-0.00084,94.61994,-42.65936,434.51657,21.38068,31.97837,12.20549
-24.43092,-1.89112,39.52055,31.05717,0.00000,-0.00084,93.93442,-42.67166,434.76871,21.68790,31.53611,12.81756
-24.65859,-1.89112,39.33886,31.86591,0.00000,-0.00084,93.24544,-42.80648,434.99930,22.01461,31.09123,13.40097
-24.91102,-1.89070,39.17503,32.70530,0.00000,-0.00084,92.59084,-43.00085,435.20517,22.36074,30.64632,13.99327
-25.19044,-1.89070,38.99334,33.57619,0.00000,-0.00084,91.86241,-43.20842,435.43225,22.69934,30.17209,14.57899
-25.48842,-1.89112,38.81025,34.48701,0.00000,-0.00084,91.11327,-43.43620,435.65973,23.04568,29.67794,15.18112
-25.79527,-1.89070,38.63911,35.43005,0.00000,-0.00084,90.39515,-43.68950,435.86981,23.40560,29.17746,15.80590
-26.13150,-1.89112,38.46754,36.40599,0.00000,-0.00084,89.64833,-43.97937,436.07974,23.76805,28.65928,16.42780
-26.48236,-1.89112,38.27897,37.39978,0.00000,-0.00084,88.84333,-44.26148,436.30804,24.11264,28.11818,17.03985
-26.82084,-1.89070,38.09151,38.40454,0.00000,-0.00084,88.05248,-44.51870,436.53262,24.44948,27.57046,17.66853
-27.17410,-1.89070,37.90899,39.40523,0.00000,-0.00084,87.26131,-44.79634,436.74988,24.77384,27.02455,18.27248
-27.52200,-1.89112,37.70424,40.40663,0.00000,-0.00084,86.40897,-45.02382,436.99182,25.06642,26.45986,18.86726
-27.86076,-1.89070,37.49611,41.39663,0.00000,-0.00084,85.55826,-45.22575,437.23447,25.33791,25.89624,19.45214
-28.19756,-1.89070,37.30261,42.40603,0.00000,-0.00084,84.74796,-45.43679,437.45834,25.61586,25.33202,20.05720
-28.50975,-1.89112,37.11572,43.40616,0.00000,-0.00084,83.97352,-45.61238,437.67300,25.88157,24.77395,20.67359
-28.79691,-1.89070,36.93361,44.40150,0.00000,-0.00084,83.23661,-45.75385,437.87946,26.13701,24.21980,21.30637
-29.07127,-1.89070,36.75319,45.40472,0.00000,-0.00084,82.51278,-45.87182,438.08258,26.38401,23.66131,21.95450
-29.31384,-1.89070,36.59681,46.40555,0.00000,-0.00084,81.88173,-45.97589,438.25720,26.63806,23.11718,22.63477
-29.52675,-1.89070,36.44170,47.40722,0.00000,-0.00084,81.27820,-46.03508,438.42905,26.88146,22.57153,23.34060
-29.69859,-1.89070,36.31570,48.40116,0.00000,-0.00084,80.78912,-46.07866,438.56763,27.13559,22.04490,24.08448
-29.83275,-1.89070,36.22655,49.40395,0.00000,-0.00084,80.43303,-46.12548,438.66516,27.41396,21.53326,24.88127
-29.91009,-1.89070,36.17761,50.40520,0.00000,-0.00084,80.23466,-46.15576,438.71851,27.71670,21.04196,25.74087
-29.94440,-1.89070,36.14892,51.40013,0.00000,-0.00084,80.12725,-46.15787,438.74973,28.02535,20.56085,26.63835
-29.94440,-1.89070,36.14935,52.22348,0.00000,-0.00084,80.12843,-46.15855,438.74927,28.29521,20.17251,27.41278
-29.94497,-1.89070,36.14977,52.77080,0.00000,-0.00084,80.12915,-46.16001,438.74881,28.47126,19.91255,27.92491
-29.94440,-1.89070,36.15018,53.02364,0.00000,-0.00084,80.13075,-46.15987,438.74835,28.55184,19.79208,28.16182
-29.94440,-1.89070,36.15061,53.04389,0.00000,-0.00084,80.13192,-46.16055,438.74792,28.55862,19.78262,28.18085
-29.94440,-1.89070,36.15103,53.04305,0.00000,-0.00084,80.13310,-46.16124,438.74747,28.55874,19.78325,28.18019
-29.94440,-1.89070,36.15103,53.04262,0.00000,-0.00084,80.13310,-46.16124,438.74747,28.55860,19.78345,28.17979
-29.94440,-1.89070,36.15103,53.04164,0.00000,-0.00084,80.13310,-46.16124,438.74747,28.55829,19.78392,28.17888
-29.94440,-1.89070,36.15244,53.04122,0.00000,-0.00084,80.13702,-46.16349,438.74591,28.55943,19.78487,28.17892
-29.94440,-1.89070,36.15202,53.04079,0.00000,-0.00084,80.13583,-46.16280,438.74637,28.55892,19.78485,28.17838
-29.94440,-1.89070,36.15202,53.04037,0.00000,-0.00084,80.13583,-46.16280,438.74637,28.55878,19.78505,28.17800
-29.94440,-1.89070,36.15160,53.03911,0.00000,-0.00084,80.13469,-46.16216,438.74680,28.55801,19.78543,28.17669
-29.94440,-1.89070,36.15202,53.03686,0.00000,-0.00084,80.13583,-46.16280,438.74637,28.55767,19.78673,28.17472
-29.94399,-1.89070,36.15160,53.03601,0.00000,-0.00084,80.13503,-46.16158,438.74680,28.55704,19.78691,28.17422
-29.94399,-1.89070,36.15160,53.03559,0.00000,-0.00084,80.13503,-46.16158,438.74680,28.55690,19.78712,28.17382
-29.94399,-1.89070,36.15202,53.03601,0.00000,-0.00084,80.13617,-46.16223,438.74637,28.55741,19.78713,28.17434
-29.94399,-1.89070,36.15202,53.03559,0.00000,-0.00084,80.13617,-46.16223,438.74637,28.55727,19.78733,28.17395
-29.94440,-1.89070,36.15202,53.03601,0.00000,-0.00084,80.13583,-46.16280,438.74637,28.55741,19.78713,28.17393
-29.94399,-1.89070,36.15202,53.03601,0.00000,-0.00084,80.13617,-46.16223,438.74637,28.55741,19.78713,28.17434
-29.94399,-1.89070,36.15202,53.03601,0.00000,-0.00084,80.13617,-46.16223,438.74637,28.55741,19.78713,28.17434
-29.94399,-1.89070,36.15202,53.03601,0.00000,-0.00084,80.13617,-46.16223,438.74637,28.55741,19.78713,28.17434
-29.94399,-1.89070,36.15202,53.03601,0.00000,-0.00084,80.13617,-46.16223,438.74637,28.55741,19.78713,28.17434
-29.94440,-1.89070,36.15202,53.03559,0.00000,-0.00084,80.13583,-46.16280,438.74637,28.55727,19.78733,28.17353
-29.94399,-1.89070,36.15202,53.03601,0.00000,-0.00084,80.13617,-46.16223,438.74637,28.55741,19.78713,28.17434
-29.94399,-1.89070,36.15202,53.03601,0.00000,-0.00084,80.13617,-46.16223,438.74637,28.55741,19.78713,28.17434
-29.94399,-1.89070,36.15202,53.03601,0.00000,-0.00084,80.13617,-46.16223,438.74637,28.55741,19.78713,28.17434
-29.94399,-1.89070,36.15160,53.03601,0.00000,-0.00084,80.13503,-46.16158,438.74680,28.55704,19.78691,28.17422
