I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88198,48.66216,0.00000,0.00000,0.00000,130.86847,0.00001,420.87277,-0.00000,46.78017,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88198,48.66258,0.00000,0.00000,0.00000,130.86969,0.00001,420.87204,-0.00000,46.78059,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88198,48.66216,0.00000,0.00000,0.00000,130.86847,0.00001,420.87277,-0.00000,46.78017,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88198,48.66258,0.00000,0.00000,0.00000,130.86969,0.00001,420.87204,-0.00000,46.78059,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88198,48.66258,0.00000,0.00000,0.00000,130.86969,0.00001,420.87204,-0.00000,46.78059,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88198,48.66258,0.00000,0.00000,0.00000,130.86969,0.00001,420.87204,-0.00000,46.78059,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66258,0.00000,0.00000,0.00000,130.86665,0.00001,420.87299,-0.00000,46.78003,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88255,48.66216,0.00000,0.00000,0.00000,130.86542,0.00001,420.87372,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66258,0.00000,0.00000,0.00000,130.86435,0.00001,420.87369,-0.00000,46.77961,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
0.00000,-1.88297,48.66216,0.00000,0.00000,0.00000,130.86311,0.00001,420.87445,-0.00000,46.77918,-0.00000,-17.00001,0.00001,442.00000,0.00000,0.00000,0.00000
